id;user_id;news_id;comment_id;comment;created;likes_cnt;dislikes_cnt;needs_mod
769;70;618;347;potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis;2015-10-27 19:41:00;73;170;0
770;118;459;;in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat;2016-09-06 07:26:00;125;31;0
771;43;736;;consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in;2015-05-24 21:12:00;33;50;0
772;18;445;;amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo;2016-09-18 09:19:00;0;150;0
773;149;712;;massa quis augue luctus tincidunt;2015-04-10 18:16:00;86;120;0
774;217;119;;neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed;2016-01-17 13:24:00;171;123;0
775;294;880;;leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien;2018-01-04 08:03:00;170;39;0
778;168;82;;ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices;2017-03-06 03:43:00;145;124;0
779;65;201;;ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet;2016-05-03 13:29:00;0;112;0
781;247;276;;nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna;2015-05-01 01:05:00;115;77;0
782;298;736;;orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in;2017-03-22 14:55:00;55;12;0
783;60;668;;bibendum imperdiet nullam orci pede venenatis;2017-07-01 06:41:00;143;185;1
784;159;545;706;pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla;2017-09-07 23:36:00;164;54;0
785;56;611;;tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus;2015-07-15 15:50:00;107;114;0
786;144;628;;mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec;2018-01-08 10:52:00;92;140;0
787;7;702;36;pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam;2017-01-13 09:25:00;169;107;0
788;267;418;;neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et;2015-10-14 23:31:00;77;55;0
790;289;514;;fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis;2017-12-01 07:51:00;78;168;0
791;206;801;;auctor sed tristique in tempus sit amet sem fusce;2016-04-14 07:00:00;97;59;0
792;175;755;;leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum;2017-12-13 03:44:00;173;144;0
793;169;176;;et ultrices posuere cubilia curae mauris viverra diam;2016-03-25 18:14:00;105;124;0
794;228;436;;massa id nisl venenatis lacinia aenean sit amet justo;2016-06-28 23:04:00;174;196;0
795;161;142;;eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit;2016-02-23 04:57:00;189;160;0
796;221;482;;interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien;2016-01-28 20:56:00;93;93;0
797;271;170;;erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in;2016-10-06 06:39:00;86;134;0
798;181;661;;eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum;2015-08-14 12:25:00;13;104;0
799;210;53;;aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget;2015-10-07 00:11:00;97;86;0
800;210;228;;ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem;2015-07-28 05:35:00;57;185;0
801;274;908;;duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo;2015-06-22 07:09:00;46;175;0
802;87;27;134;cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at;2017-01-29 12:59:00;174;63;0
803;78;62;;ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse;2017-10-15 07:27:00;91;121;0
804;240;726;;at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit;2018-01-16 04:17:00;110;120;0
805;83;142;795;magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor;2017-07-29 02:26:00;31;76;0
806;153;180;;erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede;2015-06-16 13:43:00;90;109;0
807;181;296;750;justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu;2017-07-26 17:03:00;121;142;0
808;68;354;762;turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec;2016-02-23 03:07:00;65;16;0
810;83;904;;vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere;2016-04-18 10:22:00;116;195;1
811;41;318;238;duis at velit eu est congue elementum in hac habitasse platea;2015-04-15 05:00:00;1;45;0
812;251;763;256;suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero;2016-08-14 06:09:00;190;21;0
813;92;119;774;justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget;2015-12-18 03:35:00;161;199;0
814;187;619;;consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper;2015-09-14 10:02:00;178;128;0
815;254;786;;non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci;2017-03-23 12:07:00;150;98;0
817;64;812;333;platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum;2015-08-30 20:01:00;149;35;0
818;264;619;31;non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui;2016-01-18 13:59:00;52;3;0
821;256;641;;imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam;2017-04-04 02:44:00;2;23;0
823;59;907;;nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia;2015-09-25 21:40:00;39;196;0
824;244;400;444;tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi;2016-10-16 13:19:00;133;162;0
825;264;380;;dolor vel est donec;2016-11-24 05:04:00;157;98;0
826;9;541;237;lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas;2016-04-29 03:54:00;132;161;0
828;123;790;;magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula;2015-06-13 04:13:00;97;81;0
829;223;295;;eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet;2015-03-16 22:55:00;147;191;0
830;142;550;250;erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis;2015-08-17 09:20:00;126;52;0
831;105;340;;mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend;2015-10-10 06:57:00;182;136;0
832;39;175;;habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt;2016-09-04 00:59:00;141;101;0
833;74;868;;etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris;2017-03-22 00:12:00;5;183;0
834;173;513;664;lorem integer tincidunt ante vel;2016-12-16 23:07:00;131;162;0
836;240;62;;rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel;2015-05-01 07:09:00;68;64;0
837;288;454;526;felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh;2017-03-31 09:59:00;58;38;1
838;4;674;683;interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit;2017-10-19 01:33:00;5;155;0
839;189;256;;adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in;2016-05-13 03:33:00;151;25;0
841;246;822;138;vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl;2016-02-11 12:08:00;36;73;0
842;289;621;371;duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum;2017-12-18 10:59:00;133;173;0
843;236;723;;vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis;2015-06-04 00:15:00;143;53;0
844;41;88;;hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum;2015-02-24 11:24:00;123;145;0
845;60;609;;purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea;2016-09-16 07:51:00;109;180;0
846;13;448;;ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem;2015-02-17 17:31:00;180;192;0
847;266;512;;adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl;2015-06-01 18:48:00;46;48;0
848;170;308;;blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit;2017-02-21 21:30:00;54;87;0
850;181;720;153;eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis;2018-01-22 12:56:00;124;54;0
